_id,brand,batteryCharge,status,helmets,extraFeatures,damages,isClean,rides,kms,location.type,location.coordinates
BWJUD04ZNV,Vandor,91.31,moving,1,"['locker', 'helmetDetection', 'absBrakes', 'lamps']",[],True,23,67.27043316301348,Point,"[-3.697872892716234, 40.43435315838542]"
BVT49L1KB9,Vandor,0.0,out,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']",[],True,26,69.38649535981374,Point,"[-3.6554474570653928, 40.43621434481099]"
F2ZNJLGXRI,Orbea,0.0,out,2,[],[],True,21,69.52844888963061,Point,"[-3.6610856736600943, 40.41185754648018]"
V5V43H202J,Orbea,35.88,out,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,18,52.273120713734514,Point,"[-3.6897109213923334, 40.427618867332725]"
IH7R7UJV69,Orbea,59.84,free,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,23,63.70235403494285,Point,"[-3.6779050320944067, 40.47140987674621]"
JQ3HEDTP8I,Vandor,80.68,out,2,[],[],True,19,52.920397675272184,Point,"[-3.688338679312654, 40.399953427946244]"
KHEPPBC1GV,Orbea,83.82,out,1,['absBrakes'],[],True,12,35.93798257829735,Point,"[-3.6913915180148895, 40.47071298376076]"
8FL0JOWB9W,Orbea,28.33,reserved,1,['lamps'],[],False,24,69.12238761697628,Point,"[-3.6590500136313926, 40.413757591363606]"
VOM65CU5SA,Vandor,55.83,out,1,"['locker', 'absBrakes']",[],True,17,54.0964802583641,Point,"[-3.6680877193457433, 40.47418178653963]"
SXT2EDEGZD,Vandor,39.79,reserved,1,['absBrakes'],[],True,17,53.26924341468304,Point,"[-3.70447597025127, 40.41472990595344]"
XYBPTVNLEY,Orbea,82.08,free,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],False,24,67.6899584340261,Point,"[-3.651513885563936, 40.415832528965716]"
GBWLB45ZMH,Orbea,15.98,free,1,[],[],True,30,102.09393209359104,Point,"[-3.7269909475060503, 40.413881634029835]"
KKQ99VW21C,BH,0.0,out,2,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",[],True,18,51.86157724862115,Point,"[-3.6618444696849752, 40.41410610094039]"
TCZHDFLYX1,BH,56.56,free,1,['locker'],[],True,16,47.64004303298457,Point,"[-3.6678909211645494, 40.455239510214966]"
HEXOI2OS7I,Vandor,16.34,moving,2,['absBrakes'],['stolenHelmet'],True,19,55.201092794036015,Point,"[-3.6887183252368883, 40.46811598485494]"
9PYJKHBFJ1,Vandor,82.5,free,1,"['lamps', 'locker']",[],True,13,39.37356958340985,Point,"[-3.6800774966965495, 40.46221901157418]"
EZ919ETSJM,Orbea,11.17,reserved,2,[],[],True,21,70.49857359372594,Point,"[-3.645727782773627, 40.410615965300885]"
PGJUADIWLW,Vandor,10.11,free,1,[],[],True,18,53.97345634590205,Point,"[-3.6752913199521164, 40.447719165000066]"
S818JZLDYQ,Vandor,73.6,reserved,1,['locker'],[],True,9,33.58898214493583,Point,"[-3.7002866312330163, 40.466822730433606]"
0LVOPAV1IT,BH,91.72,moving,1,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,28,83.3314392650876,Point,"[-3.6515251612252873, 40.45578539693072]"
M2NU94PHZU,Vandor,0.0,out,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",[],True,31,90.30969894068254,Point,"[-3.7012254929763415, 40.458425207025996]"
LHIGH8P1JP,Orbea,20.06,reserved,1,['lamps'],[],False,30,92.21460744417821,Point,"[-3.7225593487800075, 40.435531699243555]"
K8Q4FNCSEC,Vandor,0.0,out,1,[],"['flatTire', 'brokenLamp']",False,20,57.70523097682499,Point,"[-3.7191651766521683, 40.43902988673225]"
7C4EE5HY40,BH,23.16,reserved,1,"['absBrakes', 'locker']",[],True,20,60.73898718976907,Point,"[-3.7103420439509085, 40.45420027474517]"
ZQIT7YNC1T,BH,60.44,moving,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],False,19,56.732448763040104,Point,"[-3.718331922509984, 40.44184452590536]"
0W7ON83TCU,Vandor,94.66,reserved,2,"['helmetDetection', 'lamps']",[],True,17,45.42991236786142,Point,"[-3.688929399970124, 40.44849654563758]"
OESCPHEIZK,Vandor,0.0,out,1,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",['brokenLamp'],True,15,41.93803966440969,Point,"[-3.65663530867731, 40.46575403610898]"
TRGV0GLBYS,Vandor,73.94,reserved,1,[],[],False,12,41.90978920296159,Point,"[-3.6549669093104824, 40.42549908162174]"
JZLAH9QJ8W,Orbea,0.0,out,1,"['absBrakes', 'helmetDetection', 'locker']","['scratches', 'flatTire']",True,23,65.66342705774527,Point,"[-3.7010228609828815, 40.46785325755548]"
CODN0EY6TU,Orbea,33.28,moving,1,"['absBrakes', 'locker', 'helmetDetection']",[],True,20,56.86332917483487,Point,"[-3.6499456827413583, 40.476597507753596]"
9ME3E89KTW,Orbea,77.63,out,1,"['lamps', 'locker', 'helmetDetection']",[],False,21,56.3365214472136,Point,"[-3.6589211256844836, 40.45654418220379]"
G5V6LU5RHD,Vandor,31.41,free,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],True,17,47.749487708234845,Point,"[-3.723190061739951, 40.4615376897805]"
E456X8FG1E,Vandor,34.09,free,1,['lamps'],[],False,23,75.3826683454218,Point,"[-3.7128454782044855, 40.45405544257799]"
X8CWDN5G54,Orbea,22.34,free,1,"['locker', 'helmetDetection', 'lamps']",[],True,16,48.451280240606685,Point,"[-3.6894938378905615, 40.409949371175614]"
2HNK47139I,Orbea,36.82,reserved,1,"['helmetDetection', 'locker', 'lamps']",[],True,27,88.10820297464831,Point,"[-3.6999845107626608, 40.44208877956078]"
RJIT67A8UW,Vandor,8.04,reserved,1,['helmetDetection'],[],True,16,44.586798570972555,Point,"[-3.6878141607405395, 40.424337748727204]"
14OEXF2R1G,Vandor,71.02,out,1,['locker'],[],True,21,60.92125895250841,Point,"[-3.676254078895067, 40.471836209166206]"
7NH6BHM320,Orbea,44.0,free,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']",[],True,16,51.05617317513775,Point,"[-3.6588972768430104, 40.47730439099462]"
CV2N1JIF2V,Orbea,18.02,free,1,[],[],True,17,53.178240815781955,Point,"[-3.6648455000834255, 40.452360772678716]"
38N1UU1KE6,Vandor,14.99,free,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],False,20,58.54475292307429,Point,"[-3.663981074499362, 40.44921756538005]"
OVPTCZV7UP,Orbea,0.0,out,1,['lamps'],"['stolenHelmet', 'scratches']",True,27,77.36822817622541,Point,"[-3.6926974003828446, 40.40981745941019]"
FXTSQYC5LQ,BH,89.84,moving,2,"['helmetDetection', 'absBrakes']",[],True,24,70.51688394495407,Point,"[-3.6504572422632533, 40.445320457964655]"
ZGCWFOPD2F,BH,24.74,reserved,1,['absBrakes'],[],True,17,49.06287992552216,Point,"[-3.70860998928944, 40.42256151581022]"
PADDFO1YO0,BH,20.0,free,2,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",['brokenLamp'],True,20,51.47501787197164,Point,"[-3.7238290257612237, 40.47064475831833]"
O1BZMXICT4,BH,80.99,moving,1,[],[],True,6,20.42960085755589,Point,"[-3.7266253335722896, 40.412292319149955]"
QRVY6G6TVD,Orbea,63.85,free,1,"['lamps', 'helmetDetection']",[],True,19,58.53153995195781,Point,"[-3.652548881317979, 40.47050894962981]"
034N2U4KZ7,BH,47.54,moving,1,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",[],True,22,77.88519395718914,Point,"[-3.7034593299648346, 40.475494915221844]"
JZZSYGA5OD,BH,38.0,free,1,"['locker', 'lamps']",[],False,21,53.272560629487224,Point,"[-3.7056600856493267, 40.425531056343296]"
QL9D2XVDI4,BH,7.32,moving,1,"['lamps', 'helmetDetection']",['stolenHelmet'],True,29,90.67371179037852,Point,"[-3.6929734899966293, 40.440431844854636]"
VJW6DX10NJ,BH,0.0,out,2,"['helmetDetection', 'absBrakes', 'lamps']",[],True,25,78.83478842764531,Point,"[-3.704034574627001, 40.41150894363836]"
QCQHDOLJF0,BH,96.3,out,1,"['lamps', 'locker']",[],False,17,52.03068164538594,Point,"[-3.7047309827376558, 40.46748211942439]"
TVXOAH7QKE,Orbea,26.08,out,1,"['locker', 'lamps']",['flatTire'],False,25,77.72845496369361,Point,"[-3.6611990971719948, 40.44545419885573]"
JXSFK0KE2F,BH,31.12,free,1,"['helmetDetection', 'absBrakes']",['flatTire'],True,22,68.63591911756724,Point,"[-3.672879281768426, 40.42693358762931]"
M0PFJFXC6F,Orbea,92.74,moving,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],True,20,63.86831216418773,Point,"[-3.643779458616801, 40.47031711628194]"
ETI00FLEGC,BH,0.0,out,1,['lamps'],['stolenHelmet'],False,11,32.11071220075947,Point,"[-3.6513822687906416, 40.45913669331671]"
N1KUAA5UE4,Orbea,86.66,reserved,1,"['locker', 'helmetDetection']","['brokenLamp', 'flatTire']",True,18,50.873556197197786,Point,"[-3.697040773827778, 40.4606521509269]"
LQNW8AV395,Vandor,33.5,moving,1,['helmetDetection'],[],False,7,19.655676604360558,Point,"[-3.662129863287346, 40.44951708707636]"
56Q4YWQA67,BH,77.7,out,1,"['locker', 'helmetDetection']",[],False,17,50.640010959096855,Point,"[-3.7219689903597395, 40.41798623765738]"
2XANZT4UQE,Orbea,68.29,reserved,1,['locker'],[],True,34,104.36043535160145,Point,"[-3.711006587589331, 40.4350740010367]"
79JR2UJN8L,Vandor,35.57,moving,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,24,66.91802838306378,Point,"[-3.687993129091116, 40.4523737416348]"
Q7UZ3PR23X,BH,96.16,out,1,"['absBrakes', 'locker', 'helmetDetection']",[],True,18,53.9036244519289,Point,"[-3.6847564252056673, 40.41810926360888]"
224VVIAOHR,Orbea,37.24,free,1,"['locker', 'lamps', 'helmetDetection']",[],False,16,47.995295410251074,Point,"[-3.726491444902391, 40.458547880087366]"
8E7R2QNFT7,BH,28.96,moving,2,['locker'],[],True,13,45.40520214572385,Point,"[-3.6853985440454395, 40.399664200047056]"
CZKI422PGO,BH,0.0,out,1,"['locker', 'helmetDetection', 'absBrakes', 'lamps']",[],True,30,87.61185354318803,Point,"[-3.701992968054991, 40.40680680695614]"
9MZ25CCV06,BH,37.12,moving,2,"['locker', 'absBrakes', 'helmetDetection']",[],False,27,90.30035047181113,Point,"[-3.6618298798729647, 40.42375928843857]"
PZFBL0MNYD,BH,87.74,out,2,"['lamps', 'absBrakes']",[],True,10,29.453885450321014,Point,"[-3.6797914525972972, 40.446576974026804]"
F345DWQ8F4,Vandor,22.16,out,1,"['locker', 'lamps']",['stolenHelmet'],True,10,26.16404443592288,Point,"[-3.6875857000656938, 40.420438165922974]"
SC7051ER3C,BH,71.94,out,1,[],['flatTire'],True,16,53.90895841924624,Point,"[-3.6756383799829075, 40.417563900962406]"
JA743E2D9P,Orbea,0.0,out,2,[],[],True,21,62.98540278789741,Point,"[-3.6596202184180835, 40.4042553571668]"
92QHK7Z6UB,Orbea,97.28,out,2,['helmetDetection'],[],True,25,72.0808133526829,Point,"[-3.6728875871159175, 40.40643311030823]"
9DW0H1USYB,Orbea,52.0,free,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],True,12,34.89061661991698,Point,"[-3.7233489436877014, 40.412757535734755]"
D4QRH80GH2,Vandor,81.68,reserved,1,['helmetDetection'],['stolenHelmet'],True,24,70.98723843913855,Point,"[-3.6871089654574605, 40.41407694874235]"
2UP7FFRC7Z,Vandor,47.52,reserved,1,[],[],True,21,67.75038960911799,Point,"[-3.703333233625321, 40.41840764984308]"
2CK8EMKHTV,Vandor,94.49,out,2,"['locker', 'helmetDetection']",[],True,26,76.7699484365012,Point,"[-3.68432056835507, 40.419159253124946]"
B822UGUACP,BH,35.58,reserved,1,"['locker', 'absBrakes', 'helmetDetection', 'lamps']",[],True,16,44.197593815042275,Point,"[-3.65880580823881, 40.455271850467376]"
WM7NGTTWC7,Orbea,0.0,out,2,"['lamps', 'absBrakes', 'locker']",[],True,12,34.509005979548995,Point,"[-3.6738984165065287, 40.44851598856543]"
WCOC8SA3BQ,BH,61.95,free,1,"['lamps', 'absBrakes']",['stolenHelmet'],True,16,46.062780144104046,Point,"[-3.659030974166902, 40.41412479685342]"
JT9CZ1SCGX,Orbea,74.93,moving,1,['absBrakes'],[],True,12,33.990589698515116,Point,"[-3.6436986277447314, 40.46617620737964]"
BNWVXZJLSH,BH,1.49,moving,1,[],[],True,22,65.46810906550061,Point,"[-3.719676952928947, 40.401916456063205]"
GKZF16S7QQ,Orbea,31.69,reserved,2,['absBrakes'],[],True,15,39.091706862516645,Point,"[-3.724592869136685, 40.42461353801126]"
JS4CH0EVZ1,Orbea,57.0,out,2,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",[],True,22,68.93200823456625,Point,"[-3.708020795819248, 40.42946205746216]"
CTS6UKBBZ4,Orbea,65.52,out,1,"['absBrakes', 'locker', 'lamps']","['scratches', 'flatTire']",True,19,51.76972871198187,Point,"[-3.653105891540273, 40.44677619625598]"
OCY94FAXVF,Orbea,81.9,out,2,"['helmetDetection', 'locker', 'absBrakes', 'lamps']",[],True,20,67.15996584945198,Point,"[-3.69834529785573, 40.42167409738797]"
CFG90XSGQX,Orbea,61.88,reserved,1,"['locker', 'lamps']",[],False,25,74.4221987313667,Point,"[-3.718858297787527, 40.442433670430326]"
25MLG8X7TJ,Orbea,39.61,out,2,"['lamps', 'absBrakes', 'locker']",[],True,7,19.45732762320737,Point,"[-3.6811013413681373, 40.41058632746061]"
ZGVUIQZ6DU,Orbea,65.49,out,1,"['lamps', 'absBrakes']",[],True,16,47.4861836540778,Point,"[-3.696012975218197, 40.401795166478394]"
H19Q0MSGH6,Orbea,39.15,moving,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']",[],True,20,60.188641830244045,Point,"[-3.6898643253784376, 40.45641589041099]"
R9DK8ZS8PW,Vandor,18.36,out,1,"['locker', 'absBrakes', 'helmetDetection', 'lamps']",[],False,12,29.79568734132858,Point,"[-3.6816900224132643, 40.46929887516689]"
TY4PYMN4IP,Vandor,17.53,reserved,1,"['locker', 'lamps']","['stolenHelmet', 'flatTire']",True,19,65.47087969151349,Point,"[-3.6797329334721436, 40.45621958195927]"
2XR6OUA5NP,BH,15.48,free,2,"['locker', 'helmetDetection', 'lamps']",['brokenLamp'],True,24,68.98886692562444,Point,"[-3.6583234504029334, 40.44687161975075]"
I3FU6UIFB1,Vandor,5.06,free,1,"['helmetDetection', 'absBrakes']",[],True,11,32.08978178606384,Point,"[-3.6689452808208856, 40.44442220207008]"
P6B7JMXK15,BH,0.0,out,1,[],[],True,19,57.25940290513612,Point,"[-3.6708265741252006, 40.469040328121345]"
QZDT7GLYAK,Orbea,91.34,moving,1,['lamps'],[],True,23,64.52142785243261,Point,"[-3.695568456951686, 40.418210009967844]"
SKDMENDTED,BH,22.18,moving,2,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",[],False,13,38.305643915810464,Point,"[-3.6655428573452054, 40.46430848670273]"
0KPU7UFIF5,Vandor,78.8,out,1,[],[],True,23,73.36185378010424,Point,"[-3.68049092179751, 40.45218770534964]"
VP53ULIBSN,Orbea,60.28,moving,1,['helmetDetection'],[],True,29,90.18799265341518,Point,"[-3.6471830215857515, 40.44568758177308]"
6OAC03UJCO,Vandor,44.48,reserved,1,"['absBrakes', 'locker']",[],False,16,48.077898840125606,Point,"[-3.689867513733138, 40.411226959036675]"
YK2EFZJ3RJ,Vandor,48.82,out,1,"['helmetDetection', 'absBrakes', 'locker', 'lamps']",[],True,21,58.91795022566445,Point,"[-3.719092877210592, 40.432465292484075]"
QBZ6EQX4Q4,Orbea,0.0,out,1,"['lamps', 'helmetDetection', 'absBrakes']",[],False,22,64.05522343259067,Point,"[-3.719083871806065, 40.47540938296643]"
0T7PYHA1DL,Orbea,27.91,out,2,[],[],True,19,50.32859967679038,Point,"[-3.684864542881569, 40.45458969259958]"
1ZB3B8BWUR,BH,99.86,moving,1,"['lamps', 'absBrakes']",[],False,25,71.65801482662036,Point,"[-3.7021207241945753, 40.46169471535302]"
OZ28R2OZ1U,Orbea,0.0,out,1,[],[],False,18,57.548707823254254,Point,"[-3.721083321653239, 40.4764305368527]"
VIVK9D68PR,Orbea,38.22,free,2,"['lamps', 'helmetDetection']",[],True,21,71.79380580305154,Point,"[-3.6704800731776963, 40.441910455921494]"
N7EJ6AVYD6,Orbea,30.27,moving,1,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",['flatTire'],False,14,40.25513714105368,Point,"[-3.6639804226781836, 40.42603070933713]"
NEF7ZCBSH5,Orbea,82.28,free,1,"['lamps', 'absBrakes', 'helmetDetection']",[],True,18,57.21933040378619,Point,"[-3.7025309307181233, 40.41375966200846]"
HSYWJ5Q7F1,Orbea,3.8,free,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],True,15,47.730070946868786,Point,"[-3.6733334786693543, 40.45876714202982]"
J7KE7358B9,Orbea,80.2,out,1,[],[],False,22,74.19313064469057,Point,"[-3.648109547286696, 40.43374849416188]"
ZMO6U0IO99,Orbea,38.67,reserved,1,"['absBrakes', 'lamps', 'helmetDetection']",[],True,17,47.61673545441926,Point,"[-3.673529743395375, 40.42141856969891]"
43VAJXUWDW,Orbea,39.42,out,1,"['lamps', 'locker', 'absBrakes']",[],False,18,55.80351164869556,Point,"[-3.6867100859797044, 40.447124567288675]"
GTNMK9AETY,Vandor,5.59,out,1,"['helmetDetection', 'locker', 'lamps']",[],False,15,40.01729002895526,Point,"[-3.6827176768506105, 40.43657535507217]"
EGRF5Q7BRA,Orbea,7.49,free,1,"['helmetDetection', 'lamps', 'absBrakes']",[],True,16,52.319877549906685,Point,"[-3.6529791304634442, 40.399128185714964]"
TWPYH3HD92,BH,32.0,reserved,1,['locker'],[],True,17,54.06862905679907,Point,"[-3.692446095864571, 40.46342037465237]"
MDFNOQCOP9,BH,92.51,reserved,1,[],[],True,15,42.88337163419941,Point,"[-3.686171084991332, 40.45111366643234]"
Z7UB5SFRZI,Orbea,19.13,moving,1,['absBrakes'],[],True,21,56.32278419798287,Point,"[-3.6588490782020684, 40.405954593879386]"
J9WWF8A4T0,BH,10.57,reserved,2,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],False,16,58.03930138657078,Point,"[-3.6723819976054597, 40.40325008276459]"
OPK8N3P0UI,Vandor,0.0,out,2,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,19,59.25389690516806,Point,"[-3.6874856068170785, 40.46574294950971]"
2MZBJFY170,Orbea,3.17,out,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,25,72.25004487312397,Point,"[-3.675135635433782, 40.447136636201044]"
HU5F7A4L8K,Orbea,31.22,out,2,"['locker', 'lamps', 'absBrakes']",['brokenLamp'],True,24,62.06697127684447,Point,"[-3.681089100217391, 40.43922480089455]"
8RP6YDAJ2R,Orbea,35.49,free,1,[],[],False,19,59.24091799391136,Point,"[-3.6892561977037017, 40.4110957983115]"
I5S1RLP9Y5,Vandor,42.71,out,1,['lamps'],[],True,16,42.82584606857086,Point,"[-3.657407699493285, 40.456958010171334]"
RN37AWZX8P,Vandor,25.1,reserved,1,"['absBrakes', 'helmetDetection']",[],True,25,77.16622963035078,Point,"[-3.7059970531417954, 40.421577837557926]"
24RYZ2RRPA,Orbea,15.17,reserved,1,[],[],False,17,49.18265056573637,Point,"[-3.6956096817474604, 40.424757883549006]"
0FF127R2OW,BH,98.41,free,1,['helmetDetection'],[],True,16,51.57449163776521,Point,"[-3.6718402164078063, 40.41666343960325]"
GWUQ1YOGDE,Vandor,92.72,out,1,[],[],True,24,68.66632217911567,Point,"[-3.6768404626833657, 40.45708667936651]"
SGQMSVJP5X,Vandor,85.15,reserved,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",['flatTire'],False,15,42.88952116662071,Point,"[-3.6566501746618587, 40.461954609682145]"
1G9URWQSWJ,BH,69.95,moving,1,[],['stolenHelmet'],False,28,93.53406030942057,Point,"[-3.725117426537927, 40.415392568531736]"
AKPAA9W66G,BH,91.61,reserved,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,17,49.28056175651309,Point,"[-3.725858001182282, 40.469119210905745]"
XNHADRKHM5,BH,67.55,out,1,"['absBrakes', 'helmetDetection']",[],True,22,66.65711250367677,Point,"[-3.6845801556254965, 40.4622081446012]"
KKF8ZMVM6U,Vandor,77.23,free,1,"['helmetDetection', 'locker', 'absBrakes']",[],True,11,36.936931644619314,Point,"[-3.7203272725547456, 40.4185334003663]"
EPZNVWX4SO,BH,96.7,reserved,1,['locker'],['stolenHelmet'],False,25,73.80183603361908,Point,"[-3.71607764155277, 40.47555566922739]"
K3C8B9O00G,Vandor,0.0,out,1,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",[],True,24,71.88380191385619,Point,"[-3.680072972861265, 40.42144239001366]"
OZNCCTUH4D,Vandor,81.42,reserved,1,['absBrakes'],['brokenLamp'],True,25,78.1101359302255,Point,"[-3.6898452456663415, 40.42537463913666]"
RIX6P3Z1L2,Vandor,45.71,reserved,2,[],['scratches'],True,20,65.44315549001963,Point,"[-3.706393986216166, 40.43224941197586]"
OL9RS8365R,Vandor,38.84,reserved,1,"['absBrakes', 'helmetDetection', 'locker']",[],True,18,55.89360437786643,Point,"[-3.661740901096732, 40.4448859969279]"
K45O3ZNBKQ,Orbea,51.43,moving,1,"['locker', 'helmetDetection', 'lamps']",[],True,21,57.266063311558,Point,"[-3.689594909141285, 40.46730159749808]"
LN97LGLUSY,Vandor,64.02,out,1,['absBrakes'],[],True,22,66.54140245164592,Point,"[-3.7201284116347955, 40.44226548753375]"
TWLRAJBFBE,Orbea,12.88,moving,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']","['flatTire', 'scratches']",True,21,67.68378543836113,Point,"[-3.7093226233578886, 40.4579665525782]"
YK6D2BUH3G,BH,30.99,moving,1,"['locker', 'absBrakes']",[],True,25,73.38284862912776,Point,"[-3.686899616170063, 40.45715871251005]"
VU9MFA097X,Vandor,71.83,free,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,14,42.24030925457555,Point,"[-3.685222255260666, 40.45040866338814]"
E7Z4GFTMPF,Orbea,60.5,out,1,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",[],True,16,53.71621553526326,Point,"[-3.6980375128778165, 40.45728727777154]"
SDVPZ309NV,Orbea,73.29,out,2,"['absBrakes', 'lamps', 'helmetDetection']",[],True,23,73.21102675780413,Point,"[-3.7015651417172606, 40.457401505962245]"
V6S4YUILKF,Vandor,28.69,reserved,2,['locker'],[],False,20,61.94852006250924,Point,"[-3.6817547772337225, 40.41110656085167]"
RFZHMAET8V,BH,45.78,reserved,1,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",['flatTire'],True,20,60.08248572613121,Point,"[-3.6767807424036167, 40.46428871745695]"
XGFKDDNZJ4,Orbea,90.12,reserved,1,['locker'],['stolenHelmet'],True,14,42.229014780523315,Point,"[-3.676097895623516, 40.454819146929296]"
RVPST08BUH,Vandor,0.0,out,1,"['locker', 'lamps']",[],True,22,69.59175290133544,Point,"[-3.722325852602536, 40.44232875632051]"
IKBZE1Z4Y8,Vandor,94.64,free,1,"['lamps', 'helmetDetection']",[],True,17,45.454300860752184,Point,"[-3.709921345864285, 40.45099458535786]"
ENIH95C6M8,Vandor,12.15,moving,1,"['lamps', 'helmetDetection', 'absBrakes']",[],False,20,68.60463480580924,Point,"[-3.696595384840526, 40.437356598865726]"
6E5M5KLNBG,Vandor,57.6,reserved,2,['lamps'],[],False,15,40.66537094510143,Point,"[-3.692251442642069, 40.403437741241035]"
5C63X9N66B,BH,65.74,moving,1,[],[],True,21,54.357902067205806,Point,"[-3.725505611211136, 40.47272835384364]"
0WVXHPA6K0,Vandor,84.66,reserved,1,"['lamps', 'helmetDetection', 'locker']",[],True,18,52.6747641338196,Point,"[-3.6562762973329765, 40.42426916259704]"
8KMFSMKXUT,Orbea,11.95,moving,1,['absBrakes'],[],True,15,37.651247819507375,Point,"[-3.661454629590306, 40.44085452881796]"
DKY7J9X0GD,Vandor,85.95,reserved,1,"['absBrakes', 'locker']",[],True,15,40.79828320503445,Point,"[-3.6820058982985664, 40.447477630960236]"
MELVGVSY70,BH,80.45,free,1,"['locker', 'absBrakes', 'lamps', 'helmetDetection']",[],True,20,53.08601922541513,Point,"[-3.678848089409588, 40.465566112039156]"
H3XMTMIQM6,BH,83.16,reserved,1,['helmetDetection'],[],True,29,84.87258094334786,Point,"[-3.695463322034025, 40.41488638367331]"
EP6SGZYDUA,Orbea,8.16,reserved,1,[],[],True,17,52.397472941632685,Point,"[-3.651987777130334, 40.409289174355976]"
88CG0B96Z1,Vandor,91.96,out,1,['locker'],"['scratches', 'flatTire']",False,22,66.3391156323247,Point,"[-3.676127041685546, 40.45749036291877]"
8KXXU4GHAL,Orbea,63.98,out,1,[],['brokenLamp'],False,22,64.50790662553015,Point,"[-3.705054067345159, 40.466184929085955]"
11U2ICQLT4,Orbea,13.04,free,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']","['flatTire', 'stolenHelmet']",True,17,56.43879025591405,Point,"[-3.670009585263686, 40.42193735849654]"
RZ4ISWH3EX,Vandor,13.28,out,1,[],['brokenLamp'],True,20,66.87056656176676,Point,"[-3.6921615765797218, 40.435452515701144]"
KCKN5PRUNS,Vandor,23.73,reserved,1,[],[],True,9,25.37799484895517,Point,"[-3.71092380974166, 40.41315814069881]"
1X5CJE2XLU,Vandor,96.1,moving,2,"['helmetDetection', 'lamps', 'locker']",[],True,21,56.162267169514806,Point,"[-3.7003926540008094, 40.414738292499656]"
AM0RA27435,BH,0.0,out,1,"['lamps', 'absBrakes']",[],True,16,40.64415130295616,Point,"[-3.6765779187763963, 40.47183794340436]"
LWO87GENAN,Orbea,29.95,free,2,"['absBrakes', 'helmetDetection', 'lamps']",[],False,18,57.20754369607897,Point,"[-3.697854471271998, 40.46361718616462]"
R3FNYVDH8H,Orbea,20.95,reserved,1,[],[],True,17,52.749393475977875,Point,"[-3.66860457874024, 40.43828315016164]"
EGCFOHM8SD,Orbea,49.03,free,1,"['locker', 'helmetDetection', 'absBrakes']",[],True,29,90.80308742011263,Point,"[-3.693811636791817, 40.44967021471295]"
9H1TMQJGQ4,Vandor,3.74,moving,2,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",['flatTire'],True,13,38.416522172806744,Point,"[-3.6928327099454927, 40.47130547105794]"
LF3SN2TNT4,BH,50.38,free,1,"['locker', 'absBrakes']",['scratches'],True,22,69.83413255237551,Point,"[-3.6627376273536596, 40.43661149687188]"
Q9KVNQX3JI,Vandor,17.32,moving,2,"['locker', 'helmetDetection', 'absBrakes']",[],False,24,70.05740813577032,Point,"[-3.68625041811781, 40.463729143512374]"
FY9BPZUH8D,Orbea,63.93,free,1,"['helmetDetection', 'absBrakes', 'locker', 'lamps']",[],True,22,78.91150318019749,Point,"[-3.6449278815157076, 40.41957378774042]"
NWBY8X1R8E,Vandor,28.01,reserved,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],True,25,75.68454076581158,Point,"[-3.6815942899967107, 40.45999943516854]"
ZU54YY4X3J,Vandor,48.81,moving,2,"['helmetDetection', 'locker', 'absBrakes']",[],True,23,68.4161275948763,Point,"[-3.657831413635799, 40.46609814856886]"
YJQRJKK89M,Orbea,92.08,moving,1,"['helmetDetection', 'locker']",['stolenHelmet'],True,17,49.19420853673645,Point,"[-3.674119557596713, 40.46877540978799]"
